ID,bankssts_left,caudalanteriorcingulate_left,caudalmiddlefrontal_left,cuneus_left,entorhinal_left,fusiform_left,inferiorparietal_left,inferiortemporal_left,isthmuscingulate_left,lateraloccipital_left,lateralorbitofrontal_left,lingual_left,medialorbitofrontal_left,middletemporal_left,parahippocampal_left,paracentral_left,parsopercularis_left,parsorbitalis_left,parstriangularis_left,pericalcarine_left,postcentral_left,posteriorcingulate_left,precentral_left,precuneus_left,rostralanteriorcingulate_left,rostralmiddlefrontal_left,superiorfrontal_left,superiorparietal_left,superiortemporal_left,supramarginal_left,frontalpole_left,temporalpole_left,transversetemporal_left,insula_left,bankssts_right,caudalanteriorcingulate_right,caudalmiddlefrontal_right,cuneus_right,entorhinal_right,fusiform_right,inferiorparietal_right,inferiortemporal_right,isthmuscingulate_right,lateraloccipital_right,lateralorbitofrontal_right,lingual_right,medialorbitofrontal_right,middletemporal_right,parahippocampal_right,paracentral_right,parsopercularis_right,parsorbitalis_right,parstriangularis_right,pericalcarine_right,postcentral_right,posteriorcingulate_right,precentral_right,precuneus_right,rostralanteriorcingulate_right,rostralmiddlefrontal_right,superiorfrontal_right,superiorparietal_right,superiortemporal_right,supramarginal_right,frontalpole_right,temporalpole_right,transversetemporal_right,insula_right
DMHDS1001,0.016,0.014,0.023,0.029,0.035,0.036,0.022,0.030,0.032,0.033,0.034,0.033,0.033,0.024,0.013,0.021,0.021,0.027,0.028,0.038,0.020,0.031,0.025,0.027,0.026,0.031,0.024,0.024,0.020,0.025,0.027,0.031,0.033,0.037,0.023,0.011,0.026,0.025,0.031,0.036,0.024,0.027,0.035,0.031,0.038,0.031,0.026,0.023,0.018,0.018,0.025,0.031,0.025,0.025,0.020,0.031,0.022,0.026,0.025,0.034,0.025,0.023,0.019,0.026,0.042,0.040,0.023,0.033
DMHDS0745,0.015,0.016,0.025,0.032,0.019,0.029,0.022,0.026,0.024,0.028,0.024,0.027,0.028,0.019,0.027,0.016,0.021,0.028,0.021,0.035,0.021,0.023,0.021,0.025,0.015,0.032,0.023,0.023,0.019,0.020,0.033,0.022,0.021,0.028,0.015,0.017,0.022,0.026,0.017,0.022,0.024,0.026,0.031,0.029,0.033,0.038,0.024,0.021,0.021,0.021,0.023,0.029,0.022,0.029,0.019,0.025,0.023,0.026,0.021,0.031,0.024,0.022,0.020,0.023,0.045,0.037,0.019,0.021
DMHDS0962,0.023,0.016,0.029,0.041,0.047,0.042,0.029,0.045,0.030,0.037,0.045,0.039,0.034,0.041,0.053,0.031,0.028,0.039,0.026,0.034,0.026,0.029,0.029,0.034,0.031,0.033,0.034,0.027,0.025,0.026,0.062,0.051,0.024,0.040,0.017,0.020,0.031,0.037,0.045,0.045,0.036,0.038,0.042,0.039,0.053,0.041,0.039,0.036,0.025,0.030,0.029,0.044,0.033,0.036,0.029,0.038,0.034,0.032,0.026,0.040,0.033,0.029,0.030,0.031,0.053,0.042,0.024,0.037
DMHDS0964,0.011,0.016,0.019,0.029,0.020,0.026,0.023,0.026,0.022,0.027,0.039,0.033,0.029,0.023,0.014,0.014,0.022,0.033,0.024,0.024,0.019,0.020,0.017,0.024,0.022,0.027,0.025,0.020,0.020,0.024,0.038,0.032,0.024,0.033,0.016,0.015,0.019,0.027,0.019,0.026,0.025,0.034,0.024,0.024,0.034,0.036,0.027,0.022,0.012,0.017,0.020,0.027,0.024,0.028,0.017,0.025,0.016,0.026,0.019,0.029,0.022,0.021,0.016,0.025,0.062,0.043,0.020,0.032
DMHDS1004,0.023,0.016,0.020,0.036,0.029,0.033,0.027,0.034,0.031,0.030,0.040,0.034,0.026,0.029,0.044,0.016,0.028,0.047,0.025,0.033,0.020,0.030,0.025,0.026,0.029,0.029,0.024,0.030,0.021,0.025,0.040,0.042,0.025,0.040,0.013,0.020,0.025,0.033,0.022,0.031,0.024,0.038,0.033,0.032,0.033,0.032,0.024,0.025,0.013,0.017,0.021,0.045,0.028,0.035,0.021,0.025,0.025,0.028,0.031,0.030,0.024,0.026,0.022,0.025,0.044,0.054,0.029,0.048
DMHDS0945,0.024,0.024,0.029,0.034,0.058,0.034,0.025,0.033,0.040,0.033,0.052,0.038,0.037,0.026,0.028,0.030,0.021,0.042,0.022,0.037,0.029,0.023,0.030,0.038,0.026,0.036,0.033,0.028,0.025,0.028,0.043,0.048,0.032,0.044,0.014,0.017,0.032,0.036,0.069,0.030,0.025,0.034,0.034,0.033,0.048,0.041,0.039,0.026,0.018,0.029,0.023,0.039,0.026,0.036,0.025,0.029,0.030,0.040,0.039,0.035,0.039,0.030,0.027,0.028,0.052,0.057,0.023,0.034
DMHDS0927,0.016,0.017,0.021,0.033,0.040,0.028,0.024,0.040,0.030,0.029,0.043,0.034,0.027,0.029,0.026,0.013,0.023,0.041,0.026,0.027,0.021,0.026,0.020,0.029,0.029,0.031,0.025,0.021,0.021,0.026,0.044,0.036,0.022,0.065,0.020,0.019,0.023,0.029,0.056,0.032,0.024,0.033,0.034,0.028,0.034,0.035,0.027,0.028,0.026,0.015,0.023,0.029,0.026,0.028,0.022,0.024,0.022,0.027,0.027,0.032,0.025,0.022,0.019,0.023,0.052,0.032,0.024,0.024
DMHDS0830,0.022,0.019,0.019,0.034,0.018,0.021,0.024,0.029,0.030,0.026,0.028,0.035,0.025,0.024,0.011,0.016,0.020,0.027,0.018,0.031,0.021,0.031,0.022,0.027,0.032,0.027,0.022,0.022,0.018,0.024,0.040,0.029,0.030,0.030,0.017,0.018,0.020,0.032,0.020,0.023,0.024,0.027,0.030,0.028,0.027,0.032,0.025,0.022,0.013,0.015,0.021,0.028,0.018,0.034,0.020,0.022,0.019,0.025,0.026,0.028,0.022,0.021,0.017,0.024,0.028,0.034,0.022,0.030
DMHDS0984,0.018,0.010,0.018,0.028,0.034,0.027,0.029,0.032,0.042,0.034,0.043,0.034,0.035,0.023,0.010,0.019,0.026,0.034,0.025,0.029,0.021,0.028,0.022,0.026,0.026,0.034,0.025,0.021,0.023,0.028,0.058,0.047,0.027,0.037,0.019,0.017,0.018,0.034,0.021,0.026,0.025,0.039,0.034,0.031,0.055,0.036,0.036,0.030,0.011,0.019,0.019,0.055,0.024,0.036,0.021,0.027,0.019,0.025,0.036,0.035,0.022,0.020,0.020,0.023,0.082,0.047,0.025,0.039
DMHDS0951,0.017,0.024,0.021,0.033,0.025,0.025,0.025,0.027,0.030,0.028,0.031,0.032,0.029,0.019,0.029,0.027,0.021,0.040,0.019,0.039,0.024,0.030,0.024,0.028,0.029,0.034,0.025,0.023,0.019,0.026,0.050,0.039,0.029,0.032,0.012,0.021,0.022,0.033,0.025,0.027,0.027,0.027,0.033,0.032,0.038,0.030,0.029,0.021,0.041,0.015,0.019,0.036,0.023,0.035,0.025,0.030,0.021,0.027,0.031,0.032,0.027,0.025,0.021,0.028,0.042,0.036,0.022,0.029
DMHDS0973,0.014,0.021,0.020,0.028,0.021,0.025,0.025,0.028,0.023,0.028,0.040,0.033,0.029,0.024,0.014,0.019,0.024,0.025,0.018,0.034,0.020,0.029,0.020,0.023,0.034,0.035,0.023,0.023,0.019,0.026,0.033,0.057,0.042,0.032,0.020,0.015,0.021,0.032,0.020,0.023,0.023,0.035,0.031,0.027,0.034,0.030,0.031,0.022,0.019,0.016,0.022,0.024,0.021,0.032,0.017,0.024,0.022,0.024,0.029,0.027,0.024,0.021,0.025,0.027,0.038,0.034,0.036,0.028
DMHDS1025,0.016,0.017,0.021,0.028,0.028,0.021,0.023,0.030,0.029,0.027,0.037,0.032,0.037,0.027,0.015,0.019,0.018,0.023,0.022,0.032,0.019,0.026,0.018,0.027,0.021,0.028,0.024,0.020,0.019,0.023,0.041,0.060,0.028,0.037,0.014,0.014,0.019,0.029,0.040,0.026,0.022,0.028,0.034,0.025,0.034,0.037,0.022,0.023,0.012,0.017,0.019,0.024,0.021,0.033,0.020,0.029,0.020,0.024,0.032,0.030,0.025,0.020,0.018,0.026,0.039,0.051,0.025,0.027
DMHDS1024,0.023,0.015,0.021,0.029,0.040,0.036,0.027,0.035,0.033,0.028,0.048,0.035,0.061,0.030,0.029,0.018,0.029,0.041,0.029,0.031,0.023,0.025,0.027,0.034,0.031,0.036,0.025,0.024,0.020,0.026,0.068,0.071,0.020,0.044,0.020,0.015,0.024,0.029,0.071,0.028,0.023,0.035,0.039,0.028,0.046,0.038,0.031,0.026,0.031,0.019,0.024,0.059,0.027,0.028,0.021,0.030,0.021,0.027,0.028,0.033,0.027,0.025,0.030,0.026,0.068,0.062,0.025,0.028
DMHDS0923,0.013,0.010,0.018,0.028,0.020,0.023,0.025,0.023,0.027,0.026,0.026,0.027,0.025,0.022,0.011,0.018,0.019,0.032,0.021,0.031,0.017,0.028,0.018,0.025,0.020,0.025,0.021,0.020,0.017,0.020,0.047,0.035,0.035,0.031,0.016,0.018,0.015,0.032,0.039,0.022,0.023,0.030,0.035,0.026,0.031,0.028,0.020,0.020,0.023,0.018,0.019,0.020,0.020,0.031,0.021,0.030,0.018,0.023,0.024,0.023,0.021,0.023,0.019,0.024,0.030,0.034,0.031,0.026
DMHDS0809,0.017,0.014,0.022,0.031,0.029,0.029,0.026,0.034,0.044,0.032,0.034,0.032,0.029,0.027,0.035,0.023,0.024,0.036,0.026,0.030,0.020,0.027,0.021,0.033,0.033,0.029,0.027,0.027,0.018,0.028,0.068,0.031,0.038,0.050,0.022,0.016,0.025,0.030,0.042,0.035,0.028,0.024,0.033,0.034,0.034,0.036,0.030,0.023,0.019,0.021,0.026,0.044,0.032,0.031,0.020,0.028,0.023,0.027,0.019,0.037,0.028,0.025,0.020,0.028,0.044,0.038,0.023,0.035
DMHDS0949,0.017,0.017,0.022,0.032,0.025,0.034,0.023,0.031,0.022,0.033,0.026,0.036,0.032,0.023,0.016,0.019,0.018,0.021,0.021,0.028,0.018,0.025,0.018,0.027,0.025,0.029,0.023,0.021,0.018,0.021,0.038,0.034,0.023,0.036,0.019,0.017,0.021,0.031,0.032,0.039,0.024,0.032,0.025,0.030,0.027,0.033,0.021,0.021,0.018,0.019,0.018,0.024,0.023,0.027,0.020,0.025,0.020,0.022,0.022,0.031,0.024,0.022,0.014,0.028,0.044,0.027,0.025,0.028
DMHDS1029,0.028,0.023,0.022,0.042,0.026,0.028,0.028,0.028,0.030,0.034,0.030,0.032,0.031,0.025,0.029,0.020,0.027,0.028,0.024,0.032,0.021,0.022,0.023,0.027,0.024,0.029,0.027,0.027,0.031,0.027,0.043,0.032,0.022,0.036,0.023,0.016,0.022,0.034,0.027,0.030,0.030,0.039,0.032,0.037,0.035,0.038,0.029,0.029,0.014,0.013,0.022,0.038,0.030,0.036,0.021,0.028,0.023,0.028,0.036,0.033,0.026,0.027,0.023,0.025,0.040,0.039,0.019,0.037
DMHDS1028,0.017,0.014,0.021,0.035,0.027,0.019,0.026,0.025,0.024,0.029,0.030,0.035,0.039,0.026,0.011,0.016,0.019,0.028,0.022,0.039,0.023,0.024,0.021,0.025,0.014,0.028,0.022,0.019,0.019,0.026,0.037,0.035,0.029,0.033,0.015,0.019,0.018,0.035,0.033,0.024,0.023,0.025,0.029,0.031,0.031,0.035,0.031,0.025,0.017,0.021,0.017,0.029,0.024,0.038,0.021,0.021,0.022,0.026,0.025,0.027,0.022,0.026,0.020,0.027,0.041,0.036,0.026,0.023
DMHDS1019,0.027,0.013,0.021,0.030,0.024,0.026,0.026,0.028,0.022,0.028,0.026,0.030,0.026,0.026,0.013,0.018,0.024,0.033,0.026,0.031,0.021,0.018,0.020,0.028,0.020,0.026,0.023,0.026,0.021,0.029,0.040,0.032,0.031,0.030,0.012,0.012,0.017,0.029,0.026,0.023,0.024,0.031,0.022,0.027,0.029,0.028,0.025,0.026,0.022,0.018,0.021,0.033,0.020,0.023,0.020,0.030,0.021,0.029,0.023,0.029,0.024,0.022,0.018,0.027,0.034,0.031,0.040,0.034
DMHDS1051,0.013,0.023,0.022,0.031,0.022,0.026,0.024,0.027,0.032,0.029,0.035,0.040,0.026,0.026,0.026,0.029,0.021,0.027,0.027,0.041,0.026,0.027,0.023,0.029,0.042,0.030,0.026,0.024,0.020,0.025,0.043,0.055,0.033,0.030,0.025,0.019,0.021,0.035,0.023,0.032,0.023,0.024,0.032,0.028,0.031,0.036,0.032,0.027,0.020,0.027,0.024,0.028,0.030,0.038,0.029,0.029,0.023,0.027,0.022,0.030,0.026,0.026,0.019,0.027,0.050,0.041,0.019,0.038
DMHDS1046,0.016,0.017,0.021,0.027,0.024,0.027,0.023,0.028,0.026,0.027,0.033,0.028,0.025,0.034,0.016,0.020,0.027,0.033,0.029,0.023,0.021,0.020,0.022,0.025,0.032,0.031,0.026,0.021,0.021,0.022,0.051,0.036,0.042,0.030,0.011,0.020,0.022,0.029,0.030,0.026,0.022,0.036,0.029,0.026,0.027,0.032,0.021,0.028,0.029,0.018,0.025,0.032,0.024,0.028,0.020,0.028,0.020,0.025,0.019,0.029,0.025,0.020,0.018,0.025,0.045,0.052,0.016,0.026
DMHDS1040,0.018,0.029,0.017,0.030,0.044,0.021,0.023,0.024,0.027,0.033,0.026,0.025,0.022,0.023,0.019,0.020,0.020,0.033,0.023,0.026,0.022,0.027,0.018,0.028,0.029,0.025,0.022,0.023,0.017,0.025,0.043,0.034,0.022,0.021,0.016,0.013,0.016,0.029,0.026,0.031,0.023,0.023,0.027,0.031,0.034,0.026,0.023,0.020,0.019,0.021,0.019,0.026,0.025,0.022,0.022,0.028,0.020,0.030,0.019,0.031,0.022,0.025,0.015,0.023,0.044,0.027,0.018,0.035
DMHDS1044,0.022,0.018,0.020,0.034,0.023,0.023,0.022,0.023,0.025,0.030,0.024,0.032,0.026,0.019,0.015,0.019,0.022,0.028,0.019,0.027,0.019,0.019,0.018,0.024,0.023,0.030,0.021,0.023,0.018,0.022,0.040,0.025,0.017,0.021,0.019,0.014,0.016,0.028,0.023,0.023,0.024,0.026,0.029,0.028,0.028,0.034,0.020,0.023,0.015,0.020,0.022,0.027,0.022,0.028,0.019,0.024,0.018,0.022,0.025,0.026,0.023,0.022,0.016,0.022,0.035,0.025,0.025,0.028
DMHDS1053,0.021,0.011,0.019,0.028,0.031,0.022,0.025,0.027,0.026,0.025,0.029,0.028,0.028,0.020,0.025,0.022,0.019,0.026,0.020,0.033,0.022,0.025,0.023,0.024,0.019,0.028,0.024,0.019,0.017,0.022,0.031,0.039,0.024,0.025,0.018,0.015,0.021,0.031,0.016,0.021,0.023,0.029,0.030,0.025,0.030,0.035,0.024,0.019,0.014,0.021,0.015,0.031,0.023,0.032,0.021,0.031,0.021,0.029,0.026,0.027,0.025,0.025,0.018,0.024,0.032,0.034,0.019,0.023
DMHDS0902,0.015,0.017,0.021,0.026,0.022,0.029,0.021,0.024,0.030,0.030,0.034,0.031,0.031,0.023,0.012,0.014,0.022,0.035,0.028,0.028,0.020,0.022,0.021,0.027,0.023,0.033,0.027,0.020,0.017,0.027,0.038,0.050,0.037,0.026,0.016,0.014,0.022,0.032,0.033,0.027,0.023,0.028,0.023,0.029,0.040,0.034,0.030,0.025,0.015,0.017,0.024,0.029,0.024,0.031,0.022,0.026,0.021,0.027,0.025,0.034,0.027,0.023,0.020,0.026,0.041,0.052,0.032,0.029
DMHDS0780,0.013,0.015,0.023,0.030,0.039,0.029,0.025,0.028,0.027,0.029,0.031,0.034,0.028,0.024,0.012,0.017,0.020,0.030,0.023,0.028,0.020,0.026,0.020,0.027,0.024,0.034,0.023,0.022,0.019,0.025,0.046,0.026,0.020,0.031,0.021,0.022,0.024,0.026,0.062,0.030,0.026,0.033,0.025,0.031,0.032,0.030,0.022,0.025,0.019,0.018,0.024,0.037,0.028,0.033,0.022,0.026,0.021,0.025,0.033,0.031,0.026,0.026,0.018,0.027,0.038,0.026,0.030,0.037
DMHDS0847,0.016,0.013,0.019,0.032,0.022,0.032,0.024,0.028,0.026,0.029,0.032,0.036,0.029,0.025,0.024,0.028,0.023,0.032,0.020,0.035,0.022,0.030,0.022,0.027,0.021,0.029,0.026,0.027,0.013,0.026,0.033,0.032,0.021,0.029,0.014,0.026,0.019,0.033,0.024,0.031,0.025,0.026,0.025,0.029,0.041,0.035,0.027,0.023,0.026,0.019,0.019,0.038,0.025,0.032,0.023,0.031,0.021,0.030,0.028,0.033,0.026,0.026,0.015,0.026,0.046,0.032,0.027,0.024
DMHDS0974,0.016,0.006,0.023,0.027,0.034,0.027,0.024,0.022,0.023,0.027,0.034,0.027,0.024,0.020,0.021,0.021,0.019,0.031,0.023,0.026,0.020,0.020,0.020,0.020,0.031,0.030,0.022,0.019,0.017,0.023,0.031,0.048,0.029,0.044,0.014,0.019,0.023,0.032,0.034,0.029,0.024,0.030,0.028,0.026,0.079,0.031,0.029,0.018,0.016,0.017,0.022,0.028,0.024,0.026,0.017,0.026,0.019,0.024,0.026,0.031,0.027,0.022,0.016,0.026,0.043,0.042,0.028,0.032
DMHDS0901,0.019,0.022,0.018,0.026,0.028,0.031,0.024,0.034,0.024,0.027,0.038,0.031,0.032,0.027,0.030,0.018,0.022,0.046,0.031,0.024,0.019,0.027,0.018,0.028,0.029,0.029,0.023,0.023,0.020,0.025,0.042,0.044,0.024,0.036,0.011,0.018,0.017,0.030,0.040,0.027,0.024,0.030,0.030,0.031,0.046,0.031,0.030,0.024,0.025,0.016,0.019,0.035,0.029,0.030,0.021,0.025,0.021,0.024,0.023,0.034,0.024,0.022,0.021,0.027,0.068,0.039,0.034,0.037
DMHDS0889,0.020,0.012,0.028,0.026,0.032,0.027,0.024,0.029,0.031,0.030,0.039,0.029,0.016,0.026,0.017,0.019,0.019,0.032,0.023,0.028,0.017,0.028,0.019,0.020,0.020,0.026,0.021,0.020,0.018,0.025,0.027,0.043,0.034,0.024,0.018,0.020,0.019,0.029,0.018,0.024,0.024,0.024,0.035,0.024,0.033,0.030,0.017,0.022,0.014,0.019,0.020,0.032,0.024,0.029,0.017,0.028,0.017,0.024,0.020,0.025,0.024,0.023,0.015,0.020,0.040,0.041,0.021,0.022
DMHDS1070,0.012,0.019,0.022,0.031,0.023,0.029,0.025,0.034,0.032,0.029,0.027,0.035,0.026,0.028,0.026,0.018,0.023,0.032,0.026,0.041,0.022,0.029,0.020,0.033,0.024,0.032,0.028,0.023,0.025,0.026,0.029,0.038,0.020,0.031,0.010,0.013,0.026,0.033,0.027,0.032,0.028,0.032,0.027,0.029,0.032,0.037,0.024,0.027,0.023,0.017,0.023,0.031,0.025,0.034,0.021,0.024,0.020,0.032,0.037,0.033,0.024,0.024,0.019,0.028,0.040,0.040,0.021,0.033
DMHDS1074,0.018,0.014,0.020,0.032,0.030,0.033,0.024,0.030,0.033,0.032,0.035,0.033,0.033,0.032,0.022,0.016,0.023,0.032,0.024,0.034,0.022,0.031,0.021,0.031,0.023,0.033,0.025,0.028,0.023,0.028,0.063,0.043,0.028,0.038,0.020,0.018,0.022,0.033,0.038,0.033,0.030,0.036,0.041,0.034,0.037,0.038,0.035,0.030,0.026,0.018,0.024,0.037,0.021,0.032,0.022,0.028,0.021,0.029,0.027,0.039,0.027,0.025,0.025,0.027,0.070,0.052,0.030,0.033
DMHDS0976,0.016,0.017,0.021,0.024,0.016,0.026,0.025,0.030,0.036,0.027,0.032,0.031,0.025,0.023,0.011,0.019,0.018,0.026,0.026,0.028,0.020,0.028,0.022,0.026,0.029,0.031,0.025,0.023,0.018,0.028,0.051,0.032,0.022,0.029,0.021,0.015,0.018,0.032,0.023,0.029,0.027,0.025,0.038,0.030,0.028,0.033,0.021,0.021,0.017,0.019,0.021,0.039,0.023,0.033,0.020,0.031,0.019,0.029,0.031,0.027,0.024,0.024,0.015,0.025,0.057,0.034,0.019,0.036
DMHDS1089,0.013,0.017,0.021,0.029,0.062,0.035,0.020,0.032,0.026,0.027,0.053,0.034,0.034,0.024,0.026,0.012,0.021,0.052,0.029,0.029,0.021,0.025,0.019,0.024,0.041,0.036,0.026,0.022,0.023,0.022,0.059,0.073,0.023,0.044,0.008,0.020,0.019,0.025,0.043,0.031,0.021,0.037,0.030,0.024,0.043,0.034,0.039,0.028,0.024,0.018,0.021,0.073,0.027,0.034,0.019,0.034,0.017,0.022,0.030,0.037,0.027,0.022,0.019,0.024,0.068,0.057,0.019,0.044
DMHDS1083,0.025,0.012,0.022,0.034,0.027,0.027,0.024,0.028,0.026,0.026,0.030,0.030,0.032,0.028,0.016,0.016,0.020,0.026,0.026,0.037,0.023,0.029,0.020,0.028,0.029,0.033,0.021,0.019,0.017,0.022,0.042,0.046,0.025,0.034,0.010,0.015,0.018,0.029,0.018,0.025,0.025,0.034,0.028,0.031,0.032,0.033,0.020,0.023,0.016,0.016,0.023,0.030,0.021,0.032,0.020,0.028,0.021,0.026,0.028,0.030,0.024,0.022,0.017,0.023,0.047,0.041,0.028,0.035
DMHDS1063,0.019,0.015,0.020,0.032,0.026,0.030,0.023,0.028,0.026,0.028,0.028,0.027,0.022,0.024,0.012,0.017,0.022,0.030,0.022,0.029,0.023,0.026,0.022,0.029,0.016,0.027,0.021,0.021,0.017,0.023,0.038,0.027,0.022,0.041,0.018,0.016,0.019,0.033,0.024,0.028,0.027,0.032,0.030,0.031,0.031,0.033,0.020,0.021,0.012,0.017,0.020,0.032,0.019,0.032,0.019,0.026,0.019,0.029,0.025,0.028,0.022,0.024,0.018,0.022,0.047,0.030,0.028,0.029
DMHDS1007,0.011,0.013,0.019,0.033,0.030,0.030,0.022,0.027,0.030,0.028,0.032,0.031,0.032,0.026,0.019,0.014,0.019,0.035,0.018,0.026,0.019,0.029,0.019,0.024,0.022,0.024,0.021,0.023,0.023,0.022,0.036,0.047,0.022,0.041,0.015,0.013,0.015,0.022,0.022,0.023,0.022,0.024,0.024,0.025,0.040,0.028,0.025,0.022,0.016,0.017,0.018,0.036,0.022,0.024,0.018,0.024,0.016,0.026,0.026,0.029,0.019,0.022,0.017,0.022,0.031,0.041,0.018,0.037
DMHDS0900,0.014,0.017,0.021,0.032,0.040,0.027,0.023,0.028,0.029,0.030,0.035,0.034,0.029,0.027,0.042,0.019,0.022,0.030,0.023,0.026,0.020,0.036,0.021,0.029,0.039,0.032,0.026,0.023,0.017,0.024,0.054,0.045,0.031,0.030,0.014,0.024,0.021,0.032,0.025,0.026,0.027,0.030,0.032,0.029,0.036,0.033,0.023,0.026,0.013,0.021,0.021,0.027,0.026,0.031,0.020,0.037,0.020,0.027,0.031,0.032,0.028,0.027,0.016,0.024,0.056,0.041,0.023,0.025
DMHDS1112,0.022,0.029,0.023,0.032,0.049,0.029,0.026,0.029,0.031,0.033,0.037,0.033,0.032,0.031,0.020,0.022,0.023,0.041,0.028,0.035,0.024,0.031,0.021,0.023,0.025,0.038,0.026,0.026,0.025,0.032,0.055,0.071,0.023,0.041,0.018,0.025,0.020,0.029,0.021,0.032,0.031,0.031,0.030,0.034,0.038,0.105,0.033,0.036,0.076,0.020,0.022,0.054,0.026,0.031,0.024,0.027,0.021,0.025,0.026,0.032,0.027,0.024,0.027,0.034,0.058,0.062,0.025,0.032
DMHDS1113,0.021,0.013,0.022,0.030,0.031,0.028,0.027,0.030,0.034,0.034,0.026,0.039,0.035,0.030,0.014,0.020,0.024,0.037,0.022,0.029,0.019,0.025,0.016,0.024,0.033,0.031,0.024,0.023,0.022,0.022,0.071,0.056,0.021,0.027,0.016,0.010,0.020,0.028,0.025,0.027,0.025,0.021,0.027,0.035,0.031,0.031,0.028,0.022,0.014,0.017,0.025,0.035,0.024,0.028,0.022,0.017,0.019,0.025,0.021,0.036,0.026,0.023,0.014,0.027,0.055,0.043,0.025,0.026
DMHDS1109,0.019,0.016,0.017,0.034,0.021,0.026,0.026,0.027,0.026,0.028,0.033,0.027,0.024,0.023,0.013,0.015,0.019,0.026,0.023,0.029,0.021,0.026,0.016,0.025,0.025,0.029,0.022,0.022,0.019,0.023,0.029,0.032,0.019,0.026,0.016,0.011,0.017,0.035,0.016,0.024,0.022,0.027,0.030,0.029,0.033,0.031,0.029,0.022,0.013,0.017,0.022,0.022,0.016,0.031,0.025,0.029,0.031,0.027,0.022,0.027,0.023,0.019,0.016,0.021,0.042,0.021,0.018,0.034
DMHDS1042,0.019,0.025,0.022,0.032,0.047,0.027,0.023,0.034,0.037,0.031,0.035,0.029,0.026,0.027,0.031,0.019,0.023,0.027,0.029,0.034,0.020,0.023,0.021,0.026,0.023,0.030,0.025,0.025,0.023,0.022,0.033,0.036,0.032,0.039,0.019,0.020,0.020,0.031,0.038,0.032,0.029,0.035,0.027,0.033,0.045,0.033,0.033,0.023,0.013,0.017,0.024,0.030,0.025,0.030,0.022,0.028,0.021,0.025,0.024,0.030,0.026,0.027,0.021,0.024,0.051,0.036,0.027,0.026
DMHDS1101,0.021,0.016,0.024,0.033,0.018,0.029,0.025,0.031,0.029,0.029,0.036,0.034,0.028,0.023,0.013,0.020,0.022,0.033,0.020,0.037,0.022,0.033,0.022,0.026,0.027,0.033,0.025,0.025,0.021,0.027,0.053,0.039,0.023,0.038,0.022,0.019,0.023,0.030,0.025,0.026,0.022,0.025,0.030,0.028,0.038,0.035,0.024,0.025,0.015,0.018,0.024,0.036,0.026,0.036,0.023,0.033,0.022,0.026,0.034,0.032,0.023,0.022,0.022,0.025,0.043,0.036,0.030,0.030
DMHDS1091,0.018,0.012,0.017,0.025,0.021,0.025,0.026,0.030,0.023,0.025,0.034,0.024,0.028,0.022,0.020,0.012,0.018,0.024,0.022,0.022,0.018,0.023,0.017,0.022,0.033,0.025,0.022,0.021,0.018,0.023,0.041,0.035,0.018,0.029,0.016,0.018,0.016,0.028,0.019,0.026,0.022,0.030,0.029,0.027,0.031,0.032,0.026,0.023,0.016,0.012,0.027,0.029,0.026,0.021,0.018,0.028,0.018,0.024,0.020,0.028,0.023,0.023,0.016,0.021,0.063,0.028,0.026,0.028
DMHDS0818,0.020,0.028,0.024,0.032,0.024,0.030,0.023,0.032,0.030,0.030,0.030,0.030,0.031,0.025,0.030,0.018,0.024,0.040,0.031,0.029,0.023,0.023,0.023,0.023,0.041,0.030,0.025,0.022,0.018,0.024,0.029,0.034,0.026,0.035,0.023,0.022,0.024,0.030,0.019,0.034,0.023,0.032,0.034,0.031,0.030,0.032,0.029,0.024,0.016,0.020,0.022,0.029,0.027,0.034,0.022,0.029,0.023,0.028,0.029,0.031,0.026,0.024,0.021,0.024,0.037,0.043,0.032,0.037
DMHDS1118,0.015,0.015,0.024,0.029,0.030,0.027,0.022,0.022,0.026,0.027,0.029,0.028,0.030,0.022,0.022,0.016,0.021,0.026,0.022,0.028,0.022,0.025,0.018,0.023,0.034,0.031,0.023,0.022,0.017,0.023,0.042,0.033,0.022,0.027,0.018,0.026,0.018,0.032,0.026,0.032,0.020,0.024,0.024,0.030,0.032,0.032,0.026,0.022,0.020,0.016,0.024,0.031,0.021,0.029,0.018,0.026,0.017,0.025,0.029,0.030,0.024,0.020,0.015,0.025,0.048,0.033,0.023,0.025
DMHDS1135,0.016,0.015,0.020,0.025,0.023,0.030,0.019,0.018,0.028,0.031,0.022,0.029,0.022,0.021,0.018,0.014,0.016,0.028,0.024,0.025,0.021,0.021,0.019,0.024,0.018,0.026,0.021,0.023,0.017,0.025,0.032,0.029,0.023,0.028,0.017,0.012,0.015,0.027,0.023,0.027,0.022,0.026,0.051,0.027,0.030,0.029,0.020,0.022,0.011,0.012,0.015,0.025,0.024,0.026,0.016,0.021,0.016,0.027,0.024,0.025,0.020,0.020,0.019,0.019,0.045,0.040,0.027,0.034
