ID,BA1_exvivo_left,BA2_exvivo_left,BA3a_exvivo_left,BA3b_exvivo_left,BA4a_exvivo_left,BA4p_exvivo_left,BA6_exvivo_left,BA44_exvivo_left,BA45_exvivo_left,V1_exvivo_left,V2_exvivo_left,MT_exvivo_left,perirhinal_exvivo_left,entorhinal_exvivo_left,BA1_exvivo_right,BA2_exvivo_right,BA3a_exvivo_right,BA3b_exvivo_right,BA4a_exvivo_right,BA4p_exvivo_right,BA6_exvivo_right,BA44_exvivo_right,BA45_exvivo_right,V1_exvivo_right,V2_exvivo_right,MT_exvivo_right,perirhinal_exvivo_right,entorhinal_exvivo_right
DMHDS0525,1.2,1.0,1.1,1.0,0.9,0.9,3.3,1.0,0.7,4.1,5.6,0.4,0.1,0.1,1.4,1.5,1.2,1.1,1.0,0.4,3.4,0.8,0.8,4.7,5.3,0.3,0.2,0.0
DMHDS0748,1.3,1.0,0.9,1.0,1.0,0.9,5.2,1.1,1.5,4.9,5.9,0.7,0.3,0.6,1.2,1.0,1.0,1.1,0.6,0.6,4.9,0.9,0.8,4.9,6.5,0.3,0.5,0.3
DMHDS0310,0.9,0.8,1.0,0.8,1.2,0.8,4.5,1.5,1.1,4.7,6.4,0.6,0.6,2.7,0.6,1.0,1.1,0.9,0.7,0.7,4.6,0.7,0.9,3.5,5.9,0.1,1.2,1.1
DMHDS0968,1.1,1.4,0.9,0.7,1.4,0.7,3.6,1.3,1.2,4.8,6.3,0.8,1.0,0.2,1.1,1.6,1.1,0.8,0.3,0.6,2.5,1.0,1.2,5.2,8.0,0.4,0.2,0.7
DMHDS0661,0.8,0.8,0.9,1.0,1.0,0.5,3.6,1.4,1.1,5.7,6.8,0.5,0.1,0.2,0.7,1.0,1.9,1.0,0.6,0.4,3.2,0.9,1.2,4.5,6.3,0.2,0.3,0.2
DMHDS0709,1.1,1.2,1.1,0.6,0.9,0.7,4.4,1.3,1.6,4.9,7.9,0.5,0.2,0.5,1.0,1.0,1.0,0.7,1.0,0.7,4.7,0.9,1.4,4.3,7.1,0.2,0.2,0.2
DMHDS0915,1.0,1.0,1.0,0.8,0.9,0.8,5.1,1.3,1.7,4.9,7.4,0.5,0.2,0.9,0.8,1.3,1.4,1.0,1.4,0.9,4.1,0.8,1.6,5.0,7.8,0.4,0.3,0.2
DMHDS0297,0.7,1.2,1.2,1.1,0.7,0.9,3.9,1.5,0.9,5.0,6.6,0.9,0.5,0.1,0.7,1.4,1.1,1.1,0.8,0.6,3.4,0.7,1.1,4.8,7.2,0.3,0.2,0.3
DMHDS0630,0.7,0.5,1.0,0.5,0.8,0.7,4.3,1.3,1.4,4.4,6.2,0.5,0.2,0.4,0.5,1.0,1.2,1.2,0.9,0.7,4.2,0.9,1.0,6.0,7.0,0.2,1.9,0.3
DMHDS0406,1.2,1.7,1.1,0.9,1.0,0.8,4.6,1.1,1.0,5.0,5.9,0.6,0.1,0.2,0.9,1.6,1.1,1.0,0.9,0.6,4.9,0.7,1.3,4.2,6.2,0.2,1.7,0.5
DMHDS0868,1.1,1.1,1.4,0.7,1.1,1.0,4.1,1.2,0.8,3.5,6.6,0.6,0.2,0.2,1.3,1.1,1.5,1.0,1.0,0.7,4.2,1.0,0.9,4.0,7.3,0.2,0.3,0.2
